gid,role,role_score,cluster_id,priority_score,evidence,role_detail,secondary_roles,depth,is_seed
100000002689717100,terminal,0.7421788682177425,5,0.31171062213190814,"depth-4 sink: 1 payer → 48k in; P(forwards) = 0.26, likely end recipient; seed money in 146",terminal_inferred,,4,False
100000005189258100,peripheral,0.4,4,0.3314365564919889,depth-4 sink: 1 payer → 50k in; outgoing transfers not in data; P(forwards) = 0.34; seed money in 851,truncated_unknown,,4,False
100000002748511100,peripheral,0.4,2,0.36126380361413624,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 3k,truncated_unknown,,4,False
100000002371892100,peripheral,0.4,2,0.24999046617671897,depth-4 sink: 1 payer → 44k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 63,truncated_unknown,,4,False
100000008130868100,peripheral,0.4,10,0.14246255931400056,depth-4 sink: 1 payer → 23k in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 15,truncated_unknown,,4,False
100000007153161100,peripheral,0.4,1,0.24236340755187763,depth-4 sink: 1 payer → 45k in; outgoing transfers not in data; P(forwards) = 0.37; seed money in 43,truncated_unknown,,4,False
100000002994441100,peripheral,0.4,1,0.3511851904313102,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 2k,truncated_unknown,,4,False
100000001065481100,peripheral,0.4,8,0.25938809198232704,depth-4 sink: 1 payer → 16k in; outgoing transfers not in data; P(forwards) = 0.54; seed money in 97,truncated_unknown,,4,False
100000007731977100,peripheral,0.4,4,0.21621349226670736,depth-4 sink: 1 payer → 50k in; outgoing transfers not in data; P(forwards) = 0.34; seed money in 10,truncated_unknown,,4,False
100000003252446100,terminal,0.721241430765933,3,0.2543941845493952,"depth-4 sink: 1 payer → 109k in; P(forwards) = 0.28, likely end recipient; seed money in 1",terminal_inferred,,4,False
100000002671326100,peripheral,0.4,3,0.33715685046061994,depth-4 sink: 1 payer → 1.05M in; outgoing transfers not in data; P(forwards) = 0.52; seed money in 1k,truncated_unknown,,4,False
100000005087923100,peripheral,0.4,5,0.3295978905735004,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 14k,truncated_unknown,,4,False
100000008770483100,peripheral,0.4,3,0.2265645004004206,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.47; seed money in 2,truncated_unknown,,4,False
100000002748040100,terminal,0.7220362158521288,5,0.2856515051637003,"depth-4 sink: 1 payer → 18k in; P(forwards) = 0.28, likely end recipient; seed money in 55",terminal_inferred,,4,False
100000004800648100,peripheral,0.4,12,0.2781833435935432,depth-4 sink: 1 payer → 131k in; outgoing transfers not in data; P(forwards) = 0.32; seed money in 188,truncated_unknown,,4,False
100000005025629100,peripheral,0.4,7,0.25053525607849336,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 65,truncated_unknown,,4,False
100000000581682100,peripheral,0.4,21,0.2235681559406615,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.40; seed money in 16,truncated_unknown,,4,False
100000004976946100,peripheral,0.4,1,0.2043643119031146,depth-4 sink: 1 payer → 246k in; outgoing transfers not in data; P(forwards) = 0.31; seed money in 1,truncated_unknown,,4,False
100000000957746100,peripheral,0.4,14,0.2931650658923387,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 281,truncated_unknown,,4,False
100000003001138100,peripheral,0.4,21,0.2588433020805527,depth-4 sink: 1 payer → 30k in; outgoing transfers not in data; P(forwards) = 0.40; seed money in 96,truncated_unknown,,4,False
100000001325618100,terminal,0.7059216864000954,10,0.15642280054696908,"depth-4 sink: 1 payer → 9k in; P(forwards) = 0.29, likely end recipient; seed money in 0",terminal_inferred,,4,False
100000003792647100,peripheral,0.4,1,0.3180892038985166,depth-4 sink: 1 payer → 8k in; outgoing transfers not in data; P(forwards) = 0.35; seed money in 577,truncated_unknown,,4,False
100000004107228100,peripheral,0.4,4,0.21689447964392533,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.43; seed money in 11,truncated_unknown,,4,False
100000003500764100,peripheral,0.4,14,0.340153194920379,depth-4 sink: 1 payer → 21k in; outgoing transfers not in data; P(forwards) = 0.35; seed money in 1k,truncated_unknown,,4,False
100000004261340100,peripheral,0.4,4,0.2946632381222182,depth-4 sink: 1 payer → 48k in; outgoing transfers not in data; P(forwards) = 0.58; seed money in 291,truncated_unknown,,4,False
100000008172721100,peripheral,0.4,1,0.2972509901556465,depth-4 sink: 1 payer → 168k in; outgoing transfers not in data; P(forwards) = 0.35; seed money in 306,truncated_unknown,,4,False
100000005079473100,peripheral,0.4,13,0.23677931105869024,depth-4 sink: 1 payer → 39k in; outgoing transfers not in data; P(forwards) = 0.36; seed money in 32,truncated_unknown,,4,False
100000004850609100,peripheral,0.4,4,0.20572628665755052,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.44; seed money in 2,truncated_unknown,,4,False
100000005042822100,peripheral,0.4,30,0.3119603175035548,depth-4 sink: 1 payer → 1.00M in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 467,truncated_unknown,,4,False
100000002794374100,peripheral,0.4,3,0.23419155902526193,depth-4 sink: 1 payer → 111k in; outgoing transfers not in data; P(forwards) = 0.37; seed money in 8,truncated_unknown,,4,False
100000002860934100,peripheral,0.4,21,0.33238993882009404,"depth-4 sink: 1 payer → 280k in; P(forwards) = 0.70, request hop 5; seed money in 890",truncated_likely_forwarding,,4,False
100000003097947100,peripheral,0.4,1,0.25911569703143983,depth-4 sink: 1 payer → 53k in; outgoing transfers not in data; P(forwards) = 0.37; seed money in 96,truncated_unknown,,4,False
100000004260869100,peripheral,0.4,2,0.372431996600511,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.44; seed money in 5k,truncated_unknown,,4,False
100000008762885100,peripheral,0.4,3,0.21158277810162512,depth-4 sink: 1 payer → 7k in; outgoing transfers not in data; P(forwards) = 0.37; seed money in 0,truncated_unknown,,4,False
100000002986245100,peripheral,0.4,10,0.11944518596403297,depth-4 sink: 1 payer → 6k in; outgoing transfers not in data; P(forwards) = 0.30; seed money in 0,truncated_unknown,,4,False
100000001471706100,peripheral,0.4,20,0.32639724990057584,"depth-4 sink: 1 payer → 377k in; P(forwards) = 0.90, request hop 5; seed money in 474",truncated_likely_forwarding,,4,False
100000002304943100,peripheral,0.4,16,0.287308574448264,depth-4 sink: 1 payer → 15k in; outgoing transfers not in data; P(forwards) = 0.37; seed money in 241,truncated_unknown,,4,False
100000002695812100,terminal,0.7559708054999204,5,0.3370887517228981,"depth-4 sink: 1 payer → 95k in; P(forwards) = 0.24, likely end recipient; seed money in 293",terminal_inferred,,4,False
100000008761220100,peripheral,0.4,3,0.22697309282675138,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.32; seed money in 9,truncated_unknown,,4,False
100000004890713100,terminal,0.7389281167199546,5,0.30576333237087117,"depth-4 sink: 1 payer → 40k in; P(forwards) = 0.26, likely end recipient; seed money in 125",terminal_inferred,,4,False
100000003083865100,terminal,0.7181454722695213,5,0.28070299688924966,"depth-4 sink: 1 payer → 15k in; P(forwards) = 0.28, likely end recipient; seed money in 46",terminal_inferred,,4,False
100000004030553100,peripheral,0.4,13,0.17474136099413265,depth-4 sink: 1 payer → 70k in; outgoing transfers not in data; P(forwards) = 0.42; seed money in 81,truncated_unknown,,4,False
100000002653187100,peripheral,0.4,12,0.34451151413457404,depth-4 sink: 1 payer → 15k in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 845,truncated_unknown,,4,False
100000006412162100,peripheral,0.4,10,0.12230533294834849,depth-4 sink: 1 payer → 15k in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 1,truncated_unknown,,4,False
100000004674178100,peripheral,0.4,23,0.22547492059687185,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.43; seed money in 18,truncated_unknown,,4,False
100000004070530100,peripheral,0.4,7,0.20627107655932492,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.42; seed money in 3,truncated_unknown,,4,False
100000006706519100,peripheral,0.4,1,0.2498542687012754,"depth-4 sink: 1 payer → 36k in; P(forwards) = 0.61, request hop 5; seed money in 62",truncated_likely_forwarding,,4,False
100000005636951100,peripheral,0.4,5,0.3560202008095578,depth-4 sink: 1 payer → 40k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 28k,truncated_unknown,,4,False
100000003040087100,terminal,0.732056173055049,5,0.2959344145596917,"depth-4 sink: 1 payer → 29k in; P(forwards) = 0.27, likely end recipient; seed money in 89",terminal_inferred,,4,False
100000008766764100,terminal,0.7010867735796525,3,0.2570046361620641,"depth-4 sink: 1 payer → 5k in; P(forwards) = 0.30, likely end recipient; seed money in 4",terminal_inferred,,4,False
100000000299820100,peripheral,0.4,1,0.28063489815152787,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.42; seed money in 200,truncated_unknown,,4,False
100000008349740100,peripheral,0.4,7,0.20776924878920447,depth-4 sink: 1 payer → 70k in; outgoing transfers not in data; P(forwards) = 0.54; seed money in 4,truncated_unknown,,4,False
100000008761132100,peripheral,0.4,3,0.22697309282675138,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.32; seed money in 9,truncated_unknown,,4,False
100000002540033100,peripheral,0.4,3,0.38060384512712675,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.44; seed money in 3k,truncated_unknown,,4,False
100000001845505100,peripheral,0.4,1,0.3732491814531726,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.42; seed money in 5k,truncated_unknown,,4,False
100000003782913100,peripheral,0.4,15,0.23378296659893114,depth-4 sink: 1 payer → 200k in; outgoing transfers not in data; P(forwards) = 0.35; seed money in 27,truncated_unknown,,4,False
100000008778753100,peripheral,0.4,23,0.21444292508594062,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.45; seed money in 9,truncated_unknown,,4,False
100000008710913100,peripheral,0.4,3,0.21920983672646646,depth-4 sink: 1 payer → 14k in; outgoing transfers not in data; P(forwards) = 0.32; seed money in 2,truncated_unknown,,4,False
100000005495211100,peripheral,0.4,1,0.35758647177715913,depth-4 sink: 1 payer → 14k in; outgoing transfers not in data; P(forwards) = 0.39; seed money in 2k,truncated_unknown,,4,False
100000004013952100,peripheral,0.4,11,0.30882777556835206,depth-4 sink: 1 payer → 6k in; outgoing transfers not in data; P(forwards) = 0.41; seed money in 431,truncated_unknown,,4,False
100000007330432100,peripheral,0.4,2,0.3212217458337193,depth-4 sink: 1 payer → 585k in; outgoing transfers not in data; P(forwards) = 0.35; seed money in 643,truncated_unknown,,4,False
100000000737152100,peripheral,0.4,14,0.3100535528473444,depth-4 sink: 1 payer → 35k in; outgoing transfers not in data; P(forwards) = 0.34; seed money in 442,truncated_unknown,,4,False
100000004674389100,peripheral,0.4,4,0.34001699744493535,depth-4 sink: 1 payer → 15k in; outgoing transfers not in data; P(forwards) = 0.35; seed money in 723,truncated_unknown,,4,False
100000002529877100,terminal,0.7216045261790561,3,0.2547573778172448,"depth-4 sink: 1 payer → 232k in; P(forwards) = 0.28, likely end recipient; seed money in 1",terminal_inferred,,4,False
100000004035925100,peripheral,0.4,2,0.26973910011604024,depth-4 sink: 1 payer → 1.11M in; outgoing transfers not in data; P(forwards) = 0.43; seed money in 141,truncated_unknown,,4,False
100000002188586100,terminal,0.737798632768502,5,0.3041516622447886,"depth-4 sink: 1 payer → 38k in; P(forwards) = 0.26, likely end recipient; seed money in 118",terminal_inferred,,4,False
100000008050986100,peripheral,0.4,7,0.24971807122583178,depth-4 sink: 1 payer → 95k in; outgoing transfers not in data; P(forwards) = 0.38; seed money in 62,truncated_unknown,,4,False
100000004777215100,peripheral,0.4,16,0.3571778793508284,depth-4 sink: 1 payer → 60k in; outgoing transfers not in data; P(forwards) = 0.40; seed money in 2k,truncated_unknown,,4,False
100000000926078100,peripheral,0.4,1,0.35881224905615156,depth-4 sink: 1 payer → 250k in; outgoing transfers not in data; P(forwards) = 0.35; seed money in 3k,truncated_unknown,,4,False
100000003486846100,peripheral,0.4,2,0.2611586591630938,depth-4 sink: 1 payer → 27k in; outgoing transfers not in data; P(forwards) = 0.55; seed money in 104,truncated_unknown,,4,False
100000002516862100,peripheral,0.4,4,0.24631313433974192,"depth-4 sink: 1 payer → 82k in; P(forwards) = 0.73, request hop 5; seed money in 53",truncated_likely_forwarding,,4,False
100000008730238100,peripheral,0.4,3,0.27001149506692745,depth-4 sink: 1 payer → 113k in; outgoing transfers not in data; P(forwards) = 0.34; seed money in 90,truncated_unknown,,4,False
100000000803368100,peripheral,0.4,15,0.32108554835827563,depth-4 sink: 1 payer → 140k in; outgoing transfers not in data; P(forwards) = 0.31; seed money in 642,truncated_unknown,,4,False
100000002528978100,terminal,0.719392519032914,5,0.282269267856851,"depth-4 sink: 1 payer → 16k in; P(forwards) = 0.28, likely end recipient; seed money in 49",terminal_inferred,,4,False
100000002597074100,peripheral,0.4,1,0.2524420207347037,depth-4 sink: 1 payer → 8k in; outgoing transfers not in data; P(forwards) = 0.35; seed money in 74,truncated_unknown,,4,False
100000003631015100,peripheral,0.4,1,0.20450050937855818,depth-4 sink: 1 payer → 266k in; outgoing transfers not in data; P(forwards) = 0.31; seed money in 1,truncated_unknown,,4,False
100000008255655100,peripheral,0.4,14,0.2576175248015603,depth-4 sink: 1 payer → 5k in; outgoing transfers not in data; P(forwards) = 0.42; seed money in 93,truncated_unknown,,4,False
100000004265639100,peripheral,0.4,1,0.35023180810320503,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.44; seed money in 2k,truncated_unknown,,4,False
100000002726055100,peripheral,0.4,16,0.2883981542518128,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.44; seed money in 247,truncated_unknown,,4,False
100000003696422100,peripheral,0.4,30,0.3669840975827673,depth-4 sink: 1 payer → 118k in; outgoing transfers not in data; P(forwards) = 0.50; seed money in 4k,truncated_unknown,,4,False
100000007745062100,peripheral,0.4,2,0.41369983165992036,depth-4 sink: 1 payer → 100k in; outgoing transfers not in data; P(forwards) = 0.47; seed money in 9k,truncated_unknown,,4,False
100000005041147100,peripheral,0.4,1,0.3062400235349238,depth-4 sink: 1 payer → 10k in; outgoing transfers not in data; P(forwards) = 0.45; seed money in 402,truncated_unknown,,4,False
100000003819173100,terminal,0.7271751339607103,8,0.25573345972459055,"depth-4 sink: 1 payer → 144k in; P(forwards) = 0.27, likely end recipient; seed money in 11",terminal_inferred,,4,False
100000001275557100,peripheral,0.4,27,0.35009561062776146,depth-4 sink: 1 payer → 20k in; outgoing transfers not in data; P(forwards) = 0.44; seed money in 2k,truncated_unknown,,4,False
100000002706810100,terminal,0.7393490088213249,10,0.16579772677333657,"depth-4 sink: 1 payer → 45k in; P(forwards) = 0.26, likely end recipient; seed money in 2",terminal_inferred,,4,False
100000002896506100,peripheral,0.4,13,0.26469979352462725,depth-4 sink: 1 payer → 45k in; outgoing transfers not in data; P(forwards) = 0.34; seed money in 119,truncated_unknown,,4,False
